Sex,Age,Height,Weight,BMI
Male,28,173.0839566,63.9331188,21.34090235
Male,23,171.5632078,51.68009204,17.55801757
Female,25,174.9889566,60.28333316,19.6868617
Female,18,172.1615556,51.87382134,17.50154553
Female,26,183.6350404,59.41356979,17.61874841
Male,26,177.5398024,62.78090347,19.91758198
Female,19,174.4645228,58.59451805,19.25055475
Female,24,173.2838038,58.96215466,19.63622124
Male,29,172.8806804,55.44826529,18.55220583
Female,33,179.0751054,55.13106815,17.19200356
Male,33,169.6957236,57.86350858,20.09386518
Male,21,167.2499576,51.98200312,18.58324252
Female,20,165.762559,49.18324748,17.89966208
Male,23,170.2611022,56.51180332,19.49435191
Male,20,177.0187214,61.14175672,19.51192105
Male,24,171.931203,57.49664307,19.45062683
Male,32,164.8673868,52.46770983,19.30292467
Female,21,177.117248,65.82060737,20.98170085
Female,27,180.299106,67.90853841,20.88996696
Female,25,166.0059926,51.64743338,18.74138702
Male,23,180.2095456,64.26106609,19.78758801
Male,30,169.1923972,57.7435334,20.17168531
Female,24,172.314362,57.30631571,19.30012189
Female,24,178.5805674,51.55512734,16.16605244
Male,28,170.6691024,53.71794648,18.44208884
Male,27,184.582054,69.59662778,20.42724344
Male,29,175.5433878,66.45931079,21.56688381
Male,34,166.1898886,43.58625329,15.78123043
Female,22,169.4053254,52.21773507,18.19551825
Female,25,170.865546,54.23018834,18.57516293
Female,21,169.7267116,48.14941975,16.71441497
Female,32,169.0791386,54.80615993,19.1712238
Female,34,172.854747,54.95648044,18.39317939
Male,28,177.4358656,57.95304772,18.40746476
Female,23,176.4184178,50.90122858,16.354638
Female,20,165.1244602,60.71211403,22.26655605
Male,34,179.3201392,64.48922305,20.0553168
Female,22,178.6330692,66.0910845,20.71188731
Female,22,182.6888904,62.46878656,18.71713231
Female,27,183.352313,60.91641203,18.12016075
Male,32,173.4744308,56.86760117,18.89707049
Female,21,184.037097,61.63821357,18.19867677
Male,26,171.9810124,52.95096714,17.90248881
Male,34,166.7204946,57.62387573,20.73122674
Male,34,173.6909404,63.802711,21.14877982
Female,33,166.73576,61.2143315,22.01892543
Male,20,176.9912386,58.62273149,18.71384507
Female,30,176.4769902,68.72101307,22.0655061
Female,25,185.3180698,70.76077259,20.6042849
Male,33,176.6946936,58.52820284,18.74643503
Female,26,179.569491,59.15343456,18.34490128
Male,21,169.075862,59.39896411,20.77859447
Female,19,167.82415,51.33944417,18.22815725
Female,21,174.4523308,59.7671904,19.63856744
Male,34,163.787328,53.30567637,19.87070971
Female,23,169.7982126,50.82361892,17.62787141
Female,29,169.3729658,47.7028127,16.62862422
Male,22,174.3827094,55.61600375,18.28914715
Female,26,177.093753,53.56009633,17.07793603
Female,21,176.2706406,53.14133986,17.10302974
Male,19,179.3514828,56.74776207,17.6416545
Female,32,168.2078932,50.07900169,17.69959938
Male,20,178.5899146,57.4950555,18.02673834
Female,34,174.8861628,60.94353685,19.92586912
Male,29,177.4146058,58.88186881,18.70696616
Female,22,177.3017028,54.50288807,17.3378092
Male,22,169.6648626,51.41034065,17.85941292
Female,23,174.7071436,61.75043232,20.23108583
Female,29,174.3212668,64.4187348,21.19883335
Male,31,170.3421028,62.92387578,21.68562649
Female,20,168.8431726,50.64227269,17.76424261
Male,18,170.352212,55.18431989,19.01606515
Male,20,179.1684758,69.49978581,21.65014375
Female,21,175.6503726,56.24436526,18.22977824
Female,20,168.3892492,56.873135,20.05759989
Female,27,169.8563024,60.69519503,21.03737247
Male,23,170.4986176,61.048861,21.0008251
Female,19,176.7054886,59.86988371,19.17382912
Female,29,170.2606196,62.00698416,21.39009466
Female,34,168.901872,58.04449194,20.34663548
Female,18,171.591224,49.49799522,16.81117161
Female,29,172.5605642,67.66754479,22.72468288
Female,18,168.350057,59.52937192,21.00415824
Male,30,178.011963,57.92016227,18.27813614
Male,29,171.0831732,50.81450172,17.36095431
Male,29,164.4936766,61.38193388,22.68520291
Male,33,176.2073184,54.26815402,17.47823932
Female,25,175.1457254,55.36970309,18.04985122
Female,23,172.477811,54.58412647,18.34849372
Male,25,169.4465496,53.48176093,18.62690738
Male,27,167.0531838,54.27105701,19.4472986
Female,27,177.1649238,63.45730041,20.21746153
Female,20,173.7805516,65.60551387,21.72393603
Female,24,179.028471,64.06479667,19.9882956
Female,24,174.4966538,57.21047165,18.7889209
Female,33,172.5052176,63.19194887,21.23527039
Female,29,163.2204762,63.00248334,23.64878884
Male,23,176.4423446,63.31305803,20.33705985
Male,28,182.8898044,57.56245933,17.20920731
Female,32,174.0125298,62.37366824,20.59874497
Female,24,174.443644,67.52130661,22.1886589
Female,32,177.543333,58.41172032,18.53069792
Male,21,174.1713052,62.73549887,20.68048214
Male,25,175.184435,65.42897572,21.31962711
Female,34,173.6018372,52.52645004,17.42889819
Male,30,183.8704222,61.53071218,18.19988784
Female,27,178.3226812,64.85060009,20.39394975
Male,25,177.167159,58.81519073,18.73801508
Male,27,162.7935276,54.12373021,20.42273814
Female,30,181.4389564,59.62263051,18.11133947
Male,35,171.1254896,61.63544665,21.04755517
Female,31,168.4870392,57.27764868,20.17681912
Female,32,167.5288242,49.66210494,17.6948367
Female,33,176.3233964,58.54670941,18.83142226
Female,28,168.3726122,49.4210206,17.43288747
Female,19,181.525291,67.90613437,20.60797134
Female,22,181.6392608,60.22373112,18.25360815
Female,28,175.8891834,55.32538712,17.88326091
Female,27,176.6106958,65.49887431,20.99908394
Male,30,170.7464708,46.83803884,16.06555551
Male,34,172.545629,58.65012847,19.69978835
Female,31,168.8442394,56.58142975,19.84732301
Male,26,173.524545,63.37275079,21.04656605
Female,18,186.3192616,68.38217956,19.69826369
Female,23,171.3736984,57.06663751,19.43096912
Female,35,174.6556832,65.93727133,21.61553771
Male,21,167.8781758,63.19027058,22.42137532
Male,33,171.3231016,55.89069929,19.04180895
Male,23,172.249592,56.00042328,18.87449855
Male,35,171.0658758,57.44797261,19.63127256
Male,19,180.5760422,62.00639449,19.01589345
Female,19,167.6952704,64.8535938,23.06178587
Female,28,169.1657526,58.0538813,20.28648885
Female,29,177.6293628,62.60332205,19.84122036
Male,20,174.733712,62.8431817,20.58283892
Female,35,167.6058878,50.6332462,18.02427258
Female,27,170.0951132,56.91595412,19.67210636
Female,33,172.7853034,54.81745438,18.36139952
Female,21,172.1271132,60.04855375,20.26770144
Male,30,182.0763948,55.23335322,16.66075337
Female,23,173.0574136,62.2841291,20.79684693
Female,34,170.0519586,56.64348118,19.58786833
Male,26,174.2421204,59.02234637,19.44064599
Female,27,173.1620616,62.80997874,20.94708849
Female,18,167.5122126,58.36023759,20.79814576
Male,35,172.1621652,65.79461653,22.19808166
Female,18,175.6722166,60.55353813,19.6215756
Male,29,174.866173,61.25642487,20.03274911
Male,24,159.7048622,39.82730157,15.61511267
Female,25,166.0863074,51.98000731,18.8438307
Female,34,176.8310408,62.68011524,20.04533398
Female,19,173.944407,53.45431859,17.66698239
Male,30,162.8406446,54.86871032,20.69186532
Male,24,177.4947936,65.61118378,20.8260618
Male,35,172.129069,56.483227,19.06389239
Female,21,171.0804554,59.46278456,20.31631622
Male,31,177.8088138,64.24151626,20.3193462
Male,18,172.16628,58.35570166,19.68736623
Male,20,180.1213822,60.69954952,18.70920969
Female,19,166.93896,53.02381407,19.02637592
Male,26,176.3049306,50.6658595,16.29997787
Male,28,172.5595228,60.18422322,20.21181498
Female,26,174.204757,58.05619462,19.13062075
Female,28,176.5436906,60.45483643,19.39666944
Female,30,175.1305616,58.1773945,18.9684089
Male,29,169.336339,62.58154962,21.82461026
Male,34,168.6589718,57.48775266,20.20956432
Male,20,163.6970056,51.96413158,19.39200524
Male,33,179.552981,58.87102795,18.2606779
Male,20,173.3578448,58.06594686,19.32124157
Female,34,171.316142,63.49190951,21.63327813
Female,26,166.0355582,61.99818447,22.48936926
Female,31,171.0469782,60.55635041,20.69804837
Male,28,168.8190934,56.11699652,19.69027619
Male,28,177.3541538,57.82445428,18.38354787
Male,26,164.4159018,51.18808039,18.9357156
Male,32,173.3950812,55.91424073,18.59727879
Male,18,175.1472494,49.45934915,16.12286698
Male,24,164.0353844,54.04371652,20.08494479
Male,28,188.4639868,64.23539276,18.08498498
Male,32,169.327576,55.24482911,19.2680058
Female,21,172.7951332,60.08084952,20.12211231
Female,29,177.291492,69.16689436,22.00508259
Female,20,174.5255336,54.20197489,17.79498713
Female,27,174.3125546,60.74000996,19.99024146
Female,25,168.4584642,61.06110799,21.51689116
Male,35,174.138717,60.25117346,19.86896961
Female,27,174.0697814,61.49174859,20.29413717
Male,31,158.7167006,50.71911124,20.13385319
Male,29,172.7378816,49.92337415,16.73128389
Female,30,168.4219136,62.31515482,21.96832778
Male,26,172.2648574,54.71326421,18.43740367
Female,20,172.3123554,60.41809545,20.34860818
Male,25,176.759108,50.59246825,16.19283094
Male,34,172.3951594,63.96913404,21.52389444
Male,23,172.0744082,46.41932773,15.67713845
Female,34,164.3732552,46.03313918,17.03761487
Male,31,180.6894786,66.42188942,20.34445276
Female,29,173.9082628,65.11549803,21.5300208
Female,21,172.343318,56.57698454,19.04808908
Female,33,171.4361824,54.97675602,18.70572961
Male,35,175.0233482,57.52571834,18.77891913
Male,25,168.3027114,49.37398307,17.43076529
Male,24,174.7516698,64.10185517,20.9907737
Female,35,174.2292172,51.86574739,17.08595217
Female,19,165.9845042,51.77784119,18.7935734
Male,33,176.3483392,64.3610832,20.69574732
Female,22,180.6574238,64.02206827,19.61636758
Male,24,171.6000632,55.76841078,18.93886282
Female,20,168.64584,54.42568665,19.13608836
Male,19,174.3005404,54.20564899,17.84216691
Male,25,172.019849,62.04481377,20.96760747
Male,25,173.9255856,55.93651212,18.49136413
Male,18,173.2543144,53.44338701,17.80436029
Female,22,185.2465942,62.49300839,18.21090313
Female,19,169.3425366,56.03335409,19.53957055
Female,24,176.4440972,60.35853877,19.38764085
Male,31,177.0487188,52.74762168,16.82743115
Female,26,162.7329994,58.0528834,21.92164061
Male,33,173.3319368,55.42603926,18.44833524
Male,21,165.5463542,56.50463656,20.61794424
Female,26,166.8741646,55.97529426,20.10104763
Male,30,167.9495752,54.88549324,19.45809272
Male,30,169.5539154,51.5392516,17.92763404
Female,25,170.49496,59.1153328,20.33656339
Male,27,173.0571088,57.40442774,19.16756835
Male,20,171.9085208,60.37377948,20.42932765
Female,23,171.7711068,46.08507551,15.61926495
Male,28,172.9892146,54.14627375,18.09385215
Female,26,172.3905366,58.13471146,19.56181713
Male,26,167.448357,55.44232323,19.77334554
Male,18,173.159801,64.19475088,21.40946813
Male,19,177.5709682,64.82129802,20.55769008
Male,24,179.4783304,62.24493872,19.32326539
Male,35,167.671115,56.31408241,20.03092587
Female,18,173.103286,60.12112853,20.06397677
Male,34,164.4452642,52.79774363,19.52419505
Male,18,170.444541,63.67470723,21.91801808
Male,30,181.0129476,57.23555531,17.468159
Male,28,164.8954284,59.22346923,21.78096564
Female,34,166.3724892,56.95677743,20.57703977
Male,20,173.8347298,54.60598962,18.07039746
Male,18,163.4196376,50.69824599,18.98387933
Female,22,171.9281042,58.92459721,19.93441018
Female,32,167.8167078,56.05843775,19.90540935
Female,30,173.963711,56.37726782,18.62890014
Male,19,171.0924696,58.937071,20.1338707
Male,30,170.604307,53.62164882,18.4230147
Female,21,167.8995626,57.10056622,20.2554456
Female,31,176.494948,56.26191928,18.06136222
Male,24,179.0990576,63.83568716,19.901117
Female,29,174.9818446,56.89948872,18.58330264
Male,35,170.4667406,52.37612953,18.02414215
Female,28,176.5707162,63.31841042,20.3092162
Male,31,174.9105976,59.80656222,19.54866519
Male,35,172.1227952,60.5747209,20.4463202
Male,24,167.5180038,57.35943138,20.44006985
Female,19,166.5155674,50.32185504,18.14878165
Female,22,183.9801756,58.13162703,17.17397937
Male,23,172.8481684,57.40356592,19.21364775
Female,20,161.1043768,51.97610642,20.02578646
Female,29,178.1131312,60.63985676,19.11467007
Female,18,167.1098004,50.34857163,18.0295061
Male,35,174.5007432,61.67563494,20.25440938
Female,25,186.1364578,62.51260358,18.04285312
Male,29,175.2415342,67.05537652,21.83534351
Female,23,172.2842122,61.3594357,20.67240052
Female,26,159.880427,55.5070055,21.71489412
Male,27,176.5713512,57.2713891,18.36951764
Male,29,172.5700384,52.74734952,17.7121127
Male,25,174.005875,60.3105487,19.9189285
Female,23,172.5938382,51.77679793,17.3814151
Male,28,173.3361024,58.23155343,19.38120783
Male,32,169.5335192,54.59918573,18.99658468
Female,29,175.1857812,60.85866972,19.83011639
Male,34,172.4515728,54.31632553,18.26402865
Female,18,172.1880986,58.4427914,19.7117511
Female,32,176.1736126,68.56769884,22.09216972
Male,23,170.830367,54.26865297,18.59599456
Female,33,175.8597956,65.25570344,21.10016561
Male,30,167.968168,53.99014726,19.13643601
Female,34,172.4972928,61.8659623,20.79159093
Male,18,177.1792748,49.27206086,15.69550901
Male,20,163.9252246,51.83721643,19.2908167
Male,32,171.7986404,54.08340585,18.32420343
Male,25,164.1941598,46.89355855,17.39395314
Male,19,174.662211,61.53202759,20.16990421
Male,18,173.6335872,56.86243022,18.86072826
Male,35,170.5613048,50.25476873,17.27494907
Female,26,172.3673972,50.02248408,16.83664379
Female,35,165.5015486,50.7407476,18.52478834
Female,27,174.3064586,66.75786529,21.97232421
Male,26,177.0433848,48.80554111,15.57077541
Male,18,167.2107146,54.00588691,19.31583173
Female,24,169.069004,49.21322993,17.21687782
Male,24,172.970063,53.58486247,17.91021296
Male,21,180.4702512,66.67218169,20.47075862
Female,26,172.038899,51.70440459,17.46926966
Male,21,179.5361154,62.38137931,19.35315796
Female,28,168.9834314,55.29799014,19.36518337
Male,24,176.9571264,60.1558737,19.21066687
Male,33,175.6381044,53.64042754,17.38822554
Male,26,173.1319372,57.12805391,19.05880074
Female,30,168.6436556,58.89783526,20.70903367
Female,25,175.264191,55.73058118,18.14294164
Male,21,171.4507874,53.66809667,18.25735003
Female,23,177.0553736,64.86543256,20.69167321
Male,19,167.9587192,59.20632343,20.98763494
Male,31,176.16805,65.16784259,20.99807903
Female,30,180.8762194,56.14579964,17.16148417
Female,31,178.5779004,57.8579294,18.14295313
Female,31,174.7485964,51.67070267,16.92066751
Female,20,172.6776328,58.80816005,19.72268032
Male,18,170.2824636,61.92161808,21.35516657
Female,18,166.3998958,57.07434858,20.6127236
Female,21,171.614338,55.12358387,18.71676654
Male,34,165.9102092,51.23112631,18.61179235
Male,34,174.4380814,60.70181748,19.94893009
Female,33,177.0130572,49.12600412,15.67838595
Female,22,171.669583,58.38318936,19.81078241
Female,24,175.3145084,59.76859654,19.44633925
Female,29,180.9075884,60.85703679,18.59506711
Female,30,169.3892726,55.02751301,19.17823321
Male,24,174.9853752,52.86913907,17.26629866
Female,25,178.4458966,60.00301307,18.84345107
Male,25,169.3967402,51.53099622,17.95804095
Female,24,180.9382208,67.78062536,20.70358039
Male,22,183.4674258,61.71242128,18.33391307
Female,29,175.6358184,57.67826146,18.69762737
Male,24,173.735238,62.47867487,20.69934005
Male,31,175.553878,62.4076423,20.24964608
Male,19,171.3111636,56.17882116,19.14263896
Female,31,170.7438038,54.54448249,18.70946795
Male,19,173.5858606,56.0265502,18.59369508
Female,18,173.7960202,59.21988585,19.60597425
Female,19,177.8527812,45.85691855,14.49719774
Male,18,178.3459984,57.37698541,18.03896036
Female,31,168.6071558,60.61336697,21.32145905
Male,28,169.4532552,52.38089225,18.24204725
Male,18,162.98037,53.12473837,19.99984924
Male,30,180.9738824,62.16764658,18.98161397
Male,24,177.5270516,66.84418392,21.20972616
Female,18,175.2173534,61.67404736,20.08855665
Male,28,164.0086636,58.57324456,21.77540386
Male,27,171.2439806,52.66874196,17.96068236
Female,26,177.7686564,62.46053117,19.76495408
Female,18,178.9045952,60.46186711,18.89030977
Male,26,167.0279616,52.89730716,18.96075901
Male,24,162.840543,52.38320557,19.75456651
Female,24,169.1425624,61.08288043,21.35080302
Male,21,170.882945,62.17816992,21.29320385
Female,29,175.695737,62.13285605,20.12794261
Male,31,176.915572,59.20047209,18.91444335
Male,18,168.4664144,58.2581793,20.52724942
Female,21,162.6451408,51.92866065,19.6302329
Male,32,157.2930306,35.38689988,14.30289905
Female,33,172.128434,53.50811465,18.05988291
Male,18,168.6589972,49.72574395,17.48085934
Female,26,169.8861982,56.29503153,19.50537876
Female,24,173.453298,55.73502639,18.5252298
Female,30,168.006014,52.92307121,18.74976804
Female,31,178.3736082,63.56371318,19.97784231
Female,33,174.4561662,62.15322234,20.42168239
Male,32,180.5656028,62.27469438,19.10038306
Male,33,163.9115594,51.01231335,18.98700091
Male,22,169.0157656,52.2971591,18.30729502
Female,19,171.3555374,59.33668588,20.20819463
Female,30,172.826934,54.89510939,18.37855322
Female,18,166.2858498,56.47229542,20.42327423
Male,25,174.0443814,51.55898287,17.02099101
Male,33,172.6202542,57.28313714,19.22400219
Male,22,169.0982648,55.11111008,19.27353484
Female,24,171.2208412,62.46520318,21.30715281
Male,31,171.5781176,66.5754758,22.61470869
Male,28,165.0875286,49.92056187,18.31687785
Male,29,173.470697,61.40125691,20.40447998
Female,19,167.5525478,60.72975877,21.63216567
Female,31,175.1792534,60.90262282,19.845917
Female,21,175.6438448,54.32049858,17.60752824
Female,35,174.1495882,58.40133306,19.25654519
Female,27,177.1669812,61.95255308,19.73759142
Male,34,171.3911482,46.43842397,15.80888398
Male,33,178.7801098,57.19355265,17.89407245
Male,31,173.5770468,61.2590557,20.33228667
Female,26,174.8021142,64.55757942,21.12780562
Male,19,174.3038678,50.06757116,16.47946058
Male,30,160.883219,46.30348024,17.88927155
Male,22,175.5828594,53.33148578,17.29895882
Male,28,172.4601326,54.88603755,18.45376405
Male,22,168.7918392,62.25736715,21.85185833
Female,18,166.643431,53.36101464,19.21534552
Female,23,176.8178328,56.39268996,18.0372864
Female,19,165.720776,45.63316143,16.61602578
Male,31,177.8150368,62.95630763,19.91144587
Male,26,173.4290156,57.50276657,19.11814444
Male,20,172.7681076,63.91384113,21.41254471
Male,32,170.1658522,56.73937061,19.59477155
Male,19,168.3402272,54.48025381,19.2248881
Male,26,171.5398398,64.86243885,22.04264927
Male,23,170.109769,50.87995509,17.58282794
Female,33,179.4206724,65.94303195,20.48445756
Female,18,159.764984,55.598359,21.78207703
Female,34,177.5322332,62.61511545,19.86667878
Male,33,182.7059592,65.78926414,19.70834336
Male,22,174.9303588,57.01873815,18.63321283
Male,24,175.0822,60.27099545,19.66187318
Male,19,164.325173,56.90765338,21.07477748
Female,24,174.5002352,56.74304471,18.63464478
Female,20,175.2774498,64.34466316,20.94406401
Female,32,170.317414,57.63566913,19.86889649
Male,33,167.7219658,47.75370576,16.97570063
Female,19,166.2998452,55.80460746,20.17840731
Female,34,173.9188038,53.00013655,17.52203024
Male,24,185.0802496,70.62020432,20.61623392
Male,35,176.4010188,55.60026409,17.8679691
Female,25,171.7815208,56.83022516,19.25870171
Male,23,173.23943,45.52951558,15.17050555
Male,23,168.9942518,56.32279138,19.72153985
Male,18,170.8664858,58.59633242,20.07045304
Female,27,166.1635234,53.26108824,19.29030823
Female,23,180.9243778,64.12371832,19.58957611
Male,21,167.4967694,52.75256583,18.80317702
Female,23,174.288958,61.34260742,20.19403021
Male,34,179.0931394,56.32065949,17.55942738
Male,23,177.421921,54.65289107,17.36197405
Female,25,182.5468028,56.31689468,16.90015759
Male,29,175.4823516,59.95411582,19.46940268
Male,22,173.2176622,57.67581206,19.22250084
Female,22,178.550443,55.79603456,17.50177059
Female,20,168.5809938,54.06440033,19.0236868
Male,35,177.3230642,61.35648735,19.51329229
Male,22,170.4794914,49.50670419,17.03414146
Female,25,168.6630612,54.32816429,19.09789892
Female,18,169.7952408,62.96882678,21.8411294
Female,30,175.5526842,59.82461519,19.41178542
Female,27,179.5463516,60.4438595,18.74992499
Female,28,165.6853938,57.02771928,20.77390164
Male,30,172.2110602,59.85210289,20.1817048
Female,18,172.2438516,58.77173658,19.80986807
Male,18,173.1933798,51.93496559,17.31401502
Female,27,164.4115838,51.68000132,19.11869331
Female,18,170.7451246,59.85627594,20.53116465
Female,33,172.5508106,52.29765805,17.56502409
Male,24,168.8789866,54.68314568,19.17356092
Male,31,169.0725092,54.43389667,19.04249915
Female,32,169.5497752,47.68421541,16.5874918
Female,25,167.6913334,57.39100141,20.40906379
Female,32,172.61459,57.72470932,19.37346351
Female,23,172.0905626,50.29881255,16.98416264
Male,22,187.8455476,70.03407226,19.84760394
Male,30,174.3211906,64.10961159,21.09712594
Male,25,158.4319412,58.64495752,23.36391973
Male,31,173.0806292,63.57196856,21.22116616
Female,25,173.1807306,53.21627331,17.74376756
Female,28,175.3268782,54.49585739,17.72829649
Female,27,169.3010584,48.58037786,16.94892112
Female,35,178.0215134,64.06012467,20.21358376
Female,30,171.8888612,53.53623737,18.11977885
Female,33,172.0870574,53.19454624,17.96268311
Male,22,175.852455,57.2681686,18.51897477
Male,34,168.5847276,50.07478328,17.61907636
Male,25,178.0694432,66.86182866,21.08627982
Female,29,176.0474508,62.90568673,20.29695752
Male,21,175.0269296,61.92642616,20.21467601
Female,29,175.0603306,61.1868438,19.9656328
Female,33,170.7677306,60.30950544,20.68114929
Female,35,166.9414492,62.8071211,22.53621852
Male,29,166.73576,52.52000903,18.89155912
Female,18,171.0324494,64.87817851,22.17900884
Male,23,177.2534174,59.45761361,18.92425349
Male,29,179.305077,63.24306873,19.67108332
Female,30,174.3430346,55.59409524,18.2902643
Female,25,167.3519386,57.79719338,20.63696231
Male,30,174.210853,62.67961629,20.65268072
Female,26,184.4593974,59.84743089,17.58913399
Male,31,170.6866792,57.39803209,19.70145319
Male,29,162.1296986,43.15864269,16.41886544
Female,25,169.097706,55.02991705,19.24526709
Female,25,173.2011014,56.2917203,18.76479131
Male,21,171.1172346,59.61002064,20.35786746
Female,25,172.7178918,57.41712833,19.24718974
Female,32,163.3557566,50.31763663,18.85609963
Female,22,177.2717816,65.9368631,20.9821303
Female,27,174.3231718,61.74970657,20.3200689
Male,22,168.94937,62.16592293,21.77909097
Female,26,168.6241738,55.17506661,19.40455613
Female,19,176.9096284,56.98059103,18.20641868
Female,24,177.7797054,72.77104862,23.02474267
Female,27,176.456213,57.94061929,18.60843031
Male,24,174.6762064,60.89332418,19.95734186
Male,21,180.6198826,63.85333191,19.57280048
Male,24,175.0024694,53.5273016,17.47783009
Male,24,176.0539532,66.4934663,21.45299478
Female,22,176.66081,63.26547619,20.27154562
Female,32,164.8770642,54.19426382,19.93578522
Male,26,173.6689948,53.60604524,17.7733668
Male,24,176.6175792,58.20461004,18.65907218
Female,28,180.9691834,69.97578564,21.36677842
Female,21,174.8355406,58.01668673,18.97990342
Male,31,180.2854662,63.45498709,19.52292303
Female,27,174.668688,64.9687609,21.29486956
Female,30,178.0475992,59.58607097,18.7963283
Male,27,168.7039552,62.70914515,22.03336697
Female,32,167.309165,59.04670428,21.09389186
Female,33,179.058316,72.45802452,22.59945752
Male,25,165.26256,48.06287432,17.59791859
Male,20,168.236011,66.5541116,23.51459387
Male,18,160.9355938,45.98782531,17.75575631
Female,24,166.3495022,50.62276822,18.29377762
Male,32,177.2474992,55.94005014,17.8058674
Male,23,170.6022496,49.01682443,16.84132207
Female,29,176.5692938,57.05575129,18.30077935
Male,29,173.3786982,53.35906419,17.75077198
Male,24,176.6865402,55.95329503,17.92335266
Male,19,174.0365074,60.0417045,19.82315656
Female,33,174.7747584,60.68449025,19.86647448
Female,30,174.1513662,63.94817807,21.08506385
Female,24,172.3027288,56.39636406,18.99622526
Female,27,176.3082326,64.68776043,20.81025722
Female,21,176.9909084,58.91965306,18.80870006
Female,25,171.8195446,65.01262329,22.02181346
Female,34,167.7738326,55.73579749,19.80096175
Male,32,168.3460184,48.63571613,17.16129801
Male,34,167.5816054,55.3967372,19.72568118
Male,25,168.8891974,47.41010954,16.62140499
Female,27,176.420018,57.76671197,18.56019099
Male,25,165.9565642,55.15542606,20.02626184
Female,24,169.1092884,56.3999928,19.72171329
Female,31,172.7634848,62.37883919,20.89940365
Male,23,182.654448,62.70923587,18.7962633
Female,22,177.7011686,64.70154964,20.48965431
Female,25,168.9014402,52.16725024,18.2865491
Male,30,177.0425974,57.62655193,18.38516813
Female,26,174.6399606,53.43803462,17.52119585
Female,27,173.3382106,56.56818485,18.82713089
Female,28,180.56479,61.12347695,18.74745988
Female,20,175.8289092,58.40677616,18.89222844
Female,19,166.9753836,60.25167241,21.61049541
Female,30,169.47642,55.49693575,19.32195018
Female,33,168.823259,65.2248138,22.88488872
Male,30,178.2397756,60.35323174,18.99729616
Male,27,159.6976994,53.75092264,21.07604515
Female,29,180.420391,71.42478646,21.94210191
Male,29,167.4686008,55.97878693,19.95984736
Male,23,173.7022688,60.44395022,20.03283314
Male,19,173.9437466,59.75022605,19.74796864
Male,24,169.5808648,57.88206051,20.12754508
Female,30,178.5311898,66.0782932,20.7315195
Male,21,172.5988928,57.48838769,19.29765928
Male,26,168.666668,48.75292439,17.13731016
Female,26,172.7167996,56.70594085,19.00902811
Male,33,175.1150676,60.10461776,19.60023705
Male,33,170.1633376,53.42828239,18.45184249
Male,24,172.0496686,57.73246575,19.5035174
Female,31,167.4173944,62.73354842,22.38201657
Female,31,176.0181646,64.21180596,20.72528087
Female,29,175.7667046,57.93576585,18.75314225
Male,26,171.2852556,65.28491478,22.25222271
Female,31,181.513988,60.02569269,18.21870483
Female,21,175.4146098,63.34807536,20.58744338
Female,19,169.6039534,58.08499774,20.19261434
Male,19,174.7491806,57.45160135,18.81361961
Male,18,172.3785732,64.87287148,21.83217856
Female,29,174.1842338,54.70160689,18.02946815
Female,26,167.5605234,60.33009853,21.4877595
Female,24,169.1168068,54.77540637,19.15193173
Female,25,172.8711808,54.24320644,18.15100487
Female,34,178.4225032,58.22620104,18.29025313
Female,27,164.6792998,51.58383973,19.02112324
Female,20,174.5874588,62.44134422,20.48550493
Female,28,174.69231,62.08912974,20.34550687
Female,32,173.5771738,54.32666744,18.03135466
Male,18,178.4081776,64.47185046,20.25541464
Male,24,174.802165,63.62943871,20.82404024
Female,20,172.7259944,67.84254072,22.73983019
Female,23,164.3442992,54.34521936,20.12113964
Female,34,175.8772962,63.77835309,20.61836654
Female,22,177.1282716,51.22559248,16.32720091
Male,18,177.5538232,53.85148407,17.08197714
Female,26,178.4616192,64.80651091,20.34836404
Male,26,173.1214724,53.72670081,17.92622384
Female,35,173.1376776,61.89231601,20.64686296
Male,27,169.9017684,56.86170447,19.69811153
Female,34,165.6812282,53.43277295,19.46532319
Female,28,174.9345498,59.10458267,19.31392267
Male,26,173.1860646,64.47715749,21.49713146
Male,22,163.624895,60.73066595,22.68348602
Female,33,169.668952,50.78152555,17.64011879
Female,25,177.526188,59.48179008,18.87381489
Female,23,171.3844934,57.94987257,19.72922163
Male,33,165.9227568,45.81160467,16.64041339
Female,33,171.9382388,56.47628704,19.10388546
Female,28,178.4944106,67.76134769,21.26832604
Male,22,176.6404392,62.95635299,20.17714925
Male,19,186.2345018,59.50206566,17.15585142
Female,27,167.7804874,54.84067831,19.48141199
Female,33,166.4056616,55.84742658,20.16821609
Male,28,177.0325898,67.58294981,21.56409392
Female,26,167.1660614,57.74112936,20.66281894
Female,20,176.040542,60.38956449,19.48664261
Male,31,164.7512072,49.06336301,18.07592866
Male,21,175.6800906,62.76498237,20.33634187
Female,26,179.1231622,62.11303406,19.35885938
Male,25,173.197012,53.9105418,17.97187637
Female,26,167.8558492,51.36348456,18.22980556
Female,20,165.3648458,51.54392361,18.84914306
Male,24,174.2978988,52.91340969,17.41734527
Male,32,181.4315904,57.78063726,17.55322941
Male,32,166.8726914,53.21200955,19.10907372
Female,34,177.3109992,58.0933892,18.47803887
Male,35,177.6164088,61.74771077,19.57290138
Male,26,176.3089692,59.12485824,19.02049506
Female,25,177.9763268,57.28173101,18.08390311
